58,0.75
103,0.75
116,0.8333333333333334
119,0.8
124,0.8
146,0.75
200,0.6666666666666666
212,0.75
248,0.75
252,0.8
276,0.8
281,0.75
291,0.8333333333333334
301,0.75
333,0.8571428571428571
367,0.75
384,0.75
387,0.6666666666666666
440,0.75
451,0.75
456,0.8
459,0.8333333333333334
460,0.8571428571428571
463,0.75
466,0.75
472,0.8571428571428571
481,0.8
482,0.75
487,0.75
494,0.8
522,0.8571428571428571
525,0.8888888888888888
546,0.8571428571428571
613,0.8333333333333334
617,0.8333333333333334
623,0.75
663,0.8571428571428571
671,0.9166666666666666
677,0.75
694,0.75
706,0.75
715,0.8571428571428571
723,0.75
760,0.8333333333333334
809,0.8
816,0.75
843,0.8
871,0.8
885,0.8
887,0.75
899,0.75
925,0.8
936,0.75
945,0.75
956,0.75
961,0.75
995,0.75
1008,0.75
1024,0.8
1035,0.75
1055,0.8
1062,0.8
1095,0.7142857142857143
1100,0.8888888888888888
1101,0.75
1110,0.8333333333333334
1113,0.8888888888888888
1114,0.8333333333333334
1121,0.875
1156,0.875
1171,0.8888888888888888
1173,0.9
1178,0.875
1196,0.8571428571428571
1201,0.8571428571428571
1205,0.75
1222,0.75
1242,0.8
1247,0.75
1250,0.8
1251,0.75
1258,0.8
1260,0.75
1277,0.5
1304,0.8
1307,0.8
1309,0.8571428571428571
1311,0.8333333333333334
1329,0.8333333333333334
1330,0.8
1340,0.75
1366,0.8333333333333334
1381,0.8571428571428571
1394,0.7142857142857143
1400,0.8333333333333334
1409,0.8333333333333334
1419,0.75
1420,0.75
1430,0.8888888888888888
1444,0.8571428571428571
1447,0.8571428571428571
1455,0.8333333333333334
1460,0.8571428571428571
1487,0.6666666666666666
1502,0.875
1529,0.75
1544,0.8888888888888888
1545,0.75
1551,0.75
1558,0.8571428571428571
1576,0.8
1577,0.6666666666666666
1581,0.6666666666666666
1584,0.8
1609,0.8333333333333334
1619,0.8333333333333334
1633,0.8
1644,0.8
1657,0.875
1661,0.75
1662,0.8
1664,0.9090909090909091
1669,0.8333333333333334
1671,0.75
1675,0.8333333333333334
1690,0.8333333333333334
1691,0.8333333333333334
1693,0.7142857142857143
1695,0.75
1697,0.8
1704,0.75
1710,0.75
1717,0.8
1724,0.75
1754,0.75
1755,0.8571428571428571
1762,0.8571428571428571
1779,0.8333333333333334
1788,0.75
1795,0.8333333333333334
1819,0.75
1820,0.9
1836,0.8
1845,0.8
1846,0.75
1847,0.8571428571428571
1848,0.8333333333333334
1855,0.8571428571428571
1859,0.75
1871,0.8571428571428571
1872,0.8571428571428571
1873,0.75
1874,0.75
1878,0.6666666666666666
1886,0.9
1931,0.8333333333333334
1935,0.8333333333333334
1938,0.75
1959,0.8333333333333334
1962,0.8571428571428571
1967,0.9090909090909091
1971,0.8
1972,0.8
1977,0.8
1978,0.8
1979,0.8
1985,0.8571428571428571
1991,0.9090909090909091
1997,0.75
2004,0.8
2019,0.9166666666666666
2026,0.8
2030,0.8
2045,0.8333333333333334
2058,0.5
2059,0.875
2062,0.75
2063,0.75
2102,0.8333333333333334
2105,0.9090909090909091
2123,0.7142857142857143
2136,0.75
2150,0.6666666666666666
2162,0.8
2163,0.8
2167,0.8571428571428571
2171,0.75
2181,0.8888888888888888
2204,0.75
2209,0.5
2225,0.9
2231,0.8333333333333334
2232,0.8
2237,0.75
2248,0.75
2254,0.8571428571428571
2256,0.8
2285,0.75
2291,0.8571428571428571
2300,0.75
2312,0.8333333333333334
2318,0.8
2324,0.8181818181818182
2363,0.8
2377,0.8333333333333334
2390,0.75
2405,0.8571428571428571
2433,0.8571428571428571
2447,0.9090909090909091
2449,0.875
2462,0.8
2464,0.6666666666666666
2467,0.8333333333333334
2480,0.8333333333333334
2481,0.7777777777777778
2496,0.75
2513,0.875
2529,0.8
2534,0.875
2543,0.8333333333333334
2562,0.8
2582,0.8571428571428571
2585,0.6
2598,0.9090909090909091
2608,0.8333333333333334
2614,0.8
2615,0.9090909090909091
2616,0.875
2618,0.8333333333333334
2620,0.8333333333333334
2626,0.6666666666666666
2629,0.9
2630,0.8571428571428571
2638,0.8333333333333334
2640,0.9
2642,0.8571428571428571
2645,0.8
2655,0.75
2663,0.8
2673,0.9
2686,0.7142857142857143
2692,0.8888888888888888
2693,0.9090909090909091
2695,0.5
2703,0.9
2708,0.8
2710,0.75
2729,0.75
2744,0.875
2747,0.75
2771,0.875
2787,0.75
2789,0.8
2790,0.8571428571428571
2794,0.9375
2801,0.8
2802,0.8333333333333334
2805,0.6666666666666666
2812,0.6666666666666666
2821,0.6666666666666666
2825,0.75
2832,0.8571428571428571
2856,0.8
2858,0.8571428571428571
2862,0.75
2866,0.8333333333333334
2912,0.8571428571428571
2914,0.8888888888888888
2916,0.8571428571428571
2924,0.75
2929,0.8571428571428571
2931,0.8
2932,0.6666666666666666
2933,0.8571428571428571
2937,0.8
2941,0.8
2944,0.8
2950,0.8
2955,0.8
2960,0.8888888888888888
2967,0.75
2970,0.8571428571428571
2978,0.8
2981,0.7142857142857143
2982,0.8
2983,0.8571428571428571
2990,0.9
2996,0.6666666666666666
3020,0.8571428571428571
3034,0.75
3040,0.9
3047,0.8
3050,0.8
3053,0.875
3056,0.875
3060,0.7142857142857143
3063,0.8
3066,0.8
3068,0.7777777777777778
3069,0.8
3088,0.75
3089,0.8
3090,0.8
3091,0.75
3108,0.8
3120,0.8
3123,0.8333333333333334
3137,0.8
3139,0.8
3145,0.8571428571428571
3180,0.8888888888888888
3219,0.8
3228,0.8
3233,0.9
3248,0.8333333333333334
3249,0.75
3250,0.8333333333333334
3281,0.8571428571428571
3300,0.6666666666666666
3301,0.8571428571428571
3305,0.8888888888888888
3319,0.6666666666666666
3324,0.875
3325,0.75
3330,0.8571428571428571
3353,0.9090909090909091
3356,0.9230769230769231
3371,0.9230769230769231
3373,0.6666666666666666
3378,0.9090909090909091
3379,0.9
3385,0.75
3396,0.8888888888888888
3401,0.8333333333333334
3403,0.8571428571428571
3413,0.875
3414,0.875
3415,0.8333333333333334
3424,0.8333333333333334
3426,0.8888888888888888
3427,0.8571428571428571
3430,0.8
3438,0.8333333333333334
3452,0.6666666666666666
3454,0.9090909090909091
3455,0.8
3487,0.9
3507,0.8333333333333334
3509,0.75
3516,0.8
3536,0.8571428571428571
3538,0.75
3543,0.75
3549,0.875
3550,0.8888888888888888
3557,0.8
3558,0.8888888888888888
3574,0.8333333333333334
3581,0.9090909090909091
3582,0.8571428571428571
3590,0.8571428571428571
3591,0.6666666666666666
3607,0.8333333333333334
3617,0.8571428571428571
3618,0.9
3619,0.8571428571428571
3628,0.8888888888888888
3638,0.6666666666666666
3639,0.8
3640,0.8
3674,0.8
3677,0.8888888888888888
3683,0.6
3690,0.9
3696,0.8571428571428571
3701,0.9
3702,0.875
3704,0.9090909090909091
3705,0.9
3707,0.8
3709,0.9090909090909091
3716,0.75
3720,0.75
3726,0.75
3730,0.8571428571428571
3759,0.8571428571428571
3760,0.8888888888888888
3766,0.8888888888888888
3779,0.8571428571428571
3782,0.75
3784,0.8
3807,0.9166666666666666
3832,0.8571428571428571
3838,0.8888888888888888
3848,0.9
3863,0.8571428571428571
3880,0.6666666666666666
3890,0.8
3891,0.8888888888888888
3894,0.8
3895,0.875
3896,0.75
3902,0.8333333333333334
3905,0.75
3908,0.875
3911,0.8333333333333334
3915,0.9090909090909091
3918,0.8
3925,0.8888888888888888
3928,0.8
3929,0.9
3939,0.8
3947,0.8
3966,0.9090909090909091
3982,0.8
4000,0.75
4005,0.8571428571428571
4008,0.8888888888888888
4019,0.75
4036,0.75
4038,0.9
4044,0.75
4072,0.8
4074,0.9
4076,0.8
4078,0.8
4085,0.9166666666666666
4087,0.8
4088,0.8
4096,0.6666666666666666
4104,0.8571428571428571
4107,0.5714285714285714
4112,0.7142857142857143
4114,0.9333333333333333
4122,0.875
4124,0.8
4126,0.9166666666666666
4141,0.8571428571428571
4144,0.9090909090909091
4147,0.7777777777777778
4154,0.8333333333333334
4161,0.875
4182,0.9166666666666666
4189,0.8571428571428571
4192,0.8
4200,0.9090909090909091
4202,0.8571428571428571
4204,0.8
4217,0.8181818181818182
4219,0.9
4227,0.8571428571428571
4234,0.8571428571428571
4274,0.8571428571428571
4296,0.8
4309,0.9230769230769231
4310,0.8
4329,0.6363636363636364
4336,0.8333333333333334
4338,0.8571428571428571
4340,0.9090909090909091
4343,0.8571428571428571
4350,0.9
4366,0.875
4370,0.7142857142857143
4377,0.9285714285714286
4386,0.8571428571428571
4408,0.8571428571428571
4414,0.8
4421,0.8333333333333334
4422,0.875
